"","AREA","AGE_ADJUSTED_CI_LOWER","AGE_ADJUSTED_CI_UPPER","AGE_ADJUSTED_RATE","COUNT","EVENT_TYPE","POPULATION","RACE","SEX","SITE","YEAR","CRUDE_CI_LOWER","CRUDE_CI_UPPER","CRUDE_RATE"
"211","New Jersey",1.7,2.5,2,"108","Incidence",4436964,"All Races","Female","Esophagus","2004",2,2.9,2.4
"212","New Jersey",1.5,2.3,1.9,"102","Mortality",4436964,"All Races","Female","Esophagus","2004",1.9,2.8,2.3
"213","New Jersey",1.5,2.3,1.9,"102","Incidence",4443545,"All Races","Female","Esophagus","2005",1.9,2.8,2.3
"214","New Jersey",1.4,2.2,1.8,"97","Mortality",4443545,"All Races","Female","Esophagus","2005",1.8,2.7,2.2
"215","New Jersey",1.9,2.7,2.3,"122","Incidence",4448099,"All Races","Female","Esophagus","2006",2.3,3.3,2.7
"216","New Jersey",1.5,2.2,1.8,"101","Mortality",4448099,"All Races","Female","Esophagus","2006",1.8,2.8,2.3
"217","New Jersey",1.6,2.4,2,"109","Incidence",4455148,"All Races","Female","Esophagus","2007",2,3,2.4
"218","New Jersey",1.4,2.1,1.7,"94","Mortality",4455148,"All Races","Female","Esophagus","2007",1.7,2.6,2.1
"219","New Jersey",1.7,2.5,2.1,"118","Incidence",4469901,"All Races","Female","Esophagus","2008",2.2,3.2,2.6
"220","New Jersey",1.4,2.1,1.7,"100","Mortality",4469901,"All Races","Female","Esophagus","2008",1.8,2.7,2.2
"221","New Jersey",1.7,2.4,2,"115","Incidence",4493506,"All Races","Female","Esophagus","2009",2.1,3.1,2.6
"222","New Jersey",1.4,2.1,1.7,"103","Mortality",4493506,"All Races","Female","Esophagus","2009",1.9,2.8,2.3
"223","New Jersey",1.7,2.4,2,"117","Incidence",4515647,"All Races","Female","Esophagus","2010",2.1,3.1,2.6
"224","New Jersey",1.3,2,1.7,"97","Mortality",4515647,"All Races","Female","Esophagus","2010",1.7,2.6,2.1
"225","New Jersey",1.4,2.1,1.8,"100","Incidence",4527433,"All Races","Female","Esophagus","2011",1.8,2.7,2.2
"226","New Jersey",1.3,2,1.6,"93","Mortality",4527433,"All Races","Female","Esophagus","2011",1.7,2.5,2.1
"227","New Jersey",1.7,2.5,2,"119","Incidence",4534238,"All Races","Female","Esophagus","2012",2.2,3.1,2.6
"228","New Jersey",1.1,1.8,1.4,"84","Mortality",4534238,"All Races","Female","Esophagus","2012",1.5,2.3,1.9
"229","New Jersey",1.6,2.3,1.9,"113","Incidence",4538032,"All Races","Female","Esophagus","2013",2.1,3,2.5
"230","New Jersey",1.1,1.7,1.4,"81","Mortality",4538032,"All Races","Female","Esophagus","2013",1.4,2.2,1.8
"231","New Jersey",1.7,2.5,2.1,"126","Incidence",4540537,"All Races","Female","Esophagus","2014",2.3,3.3,2.8
"232","New Jersey",1.1,1.8,1.4,"90","Mortality",4540537,"All Races","Female","Esophagus","2014",1.6,2.4,2
"233","New Jersey",1.4,2.1,1.7,"106","Incidence",4541567,"All Races","Female","Esophagus","2015",1.9,2.8,2.3
"234","New Jersey",1.1,1.8,1.4,"91","Mortality",4541567,"All Races","Female","Esophagus","2015",1.6,2.5,2
"235","New Jersey",1.3,2,1.6,"100","Incidence",4540927,"All Races","Female","Esophagus","2016",1.8,2.7,2.2
"236","New Jersey",1.1,1.7,1.3,"85","Mortality",4540927,"All Races","Female","Esophagus","2016",1.5,2.3,1.9
"237","New Jersey",1.3,2,1.6,"107","Incidence",4546951,"All Races","Female","Esophagus","2017",1.9,2.8,2.4
"238","New Jersey",1,1.6,1.2,"77","Mortality",4546951,"All Races","Female","Esophagus","2017",1.3,2.1,1.7
"239","New Jersey",1.4,2.1,1.8,"112","Incidence",4545338,"All Races","Female","Esophagus","2018",2,3,2.5
"240","New Jersey",1,1.6,1.3,"81","Mortality",4545338,"All Races","Female","Esophagus","2018",1.4,2.2,1.8
"241","New Jersey",138.5,145.3,141.9,"6750","Incidence",4304271,"All Races","Female","Female Breast","1999",153.1,160.6,156.8
"242","New Jersey",27.3,30.4,28.8,"1436","Mortality",4304271,"All Races","Female","Female Breast","1999",31.7,35.1,33.4
"243","New Jersey",136.7,143.5,140.1,"6740","Incidence",4340112,"All Races","Female","Female Breast","2000",151.6,159,155.3
"244","New Jersey",29.4,32.5,31,"1567","Mortality",4340112,"All Races","Female","Female Breast","2000",34.3,37.9,36.1
"245","New Jersey",135.1,141.7,138.4,"6740","Incidence",4369932,"All Races","Female","Female Breast","2001",150.6,158,154.2
"246","New Jersey",27.3,30.3,28.8,"1467","Mortality",4369932,"All Races","Female","Female Breast","2001",31.9,35.3,33.6
"247","New Jersey",129,135.5,132.2,"6526","Incidence",4398801,"All Races","Female","Female Breast","2002",144.8,152,148.4
"248","New Jersey",27.1,30,28.5,"1476","Mortality",4398801,"All Races","Female","Female Breast","2002",31.9,35.3,33.6
"249","New Jersey",125,131.3,128.1,"6378","Incidence",4421964,"All Races","Female","Female Breast","2003",140.7,147.8,144.2
"250","New Jersey",27.3,30.2,28.7,"1506","Mortality",4421964,"All Races","Female","Female Breast","2003",32.4,35.8,34.1
"251","New Jersey",129.1,135.5,132.3,"6658","Incidence",4436964,"All Races","Female","Female Breast","2004",146.5,153.7,150.1
"252","New Jersey",24.7,27.5,26.1,"1376","Mortality",4436964,"All Races","Female","Female Breast","2004",29.4,32.7,31
"253","New Jersey",125.4,131.7,128.6,"6525","Incidence",4443545,"All Races","Female","Female Breast","2005",143.3,150.4,146.8
"254","New Jersey",25.6,28.4,27,"1438","Mortality",4443545,"All Races","Female","Female Breast","2005",30.7,34.1,32.4
"255","New Jersey",125.6,131.9,128.7,"6573","Incidence",4448099,"All Races","Female","Female Breast","2006",144.2,151.4,147.8
"256","New Jersey",25.7,28.5,27.1,"1450","Mortality",4448099,"All Races","Female","Female Breast","2006",30.9,34.3,32.6
"257","New Jersey",127.8,134.2,131,"6752","Incidence",4455148,"All Races","Female","Female Breast","2007",148,155.2,151.6
"258","New Jersey",24.7,27.4,26,"1418","Mortality",4455148,"All Races","Female","Female Breast","2007",30.2,33.5,31.8
"259","New Jersey",129.2,135.5,132.3,"6917","Incidence",4469901,"All Races","Female","Female Breast","2008",151.1,158.4,154.7
"260","New Jersey",24.2,27,25.6,"1409","Mortality",4469901,"All Races","Female","Female Breast","2008",29.9,33.2,31.5
"261","New Jersey",131.1,137.4,134.2,"7088","Incidence",4493506,"All Races","Female","Female Breast","2009",154.1,161.5,157.7
"262","New Jersey",22.7,25.4,24,"1348","Mortality",4493506,"All Races","Female","Female Breast","2009",28.4,31.6,30
"263","New Jersey",127.7,133.9,130.8,"7005","Incidence",4515647,"All Races","Female","Female Breast","2010",151.5,158.8,155.1
"264","New Jersey",21.9,24.5,23.2,"1322","Mortality",4515647,"All Races","Female","Female Breast","2010",27.7,30.9,29.3
"265","New Jersey",127.2,133.4,130.3,"7046","Incidence",4527433,"All Races","Female","Female Breast","2011",152,159.3,155.6
"266","New Jersey",23,25.6,24.2,"1396","Mortality",4527433,"All Races","Female","Female Breast","2011",29.2,32.5,30.8
"267","New Jersey",129.1,135.4,132.2,"7206","Incidence",4534238,"All Races","Female","Female Breast","2012",155.3,162.6,158.9
"268","New Jersey",21.3,23.9,22.6,"1312","Mortality",4534238,"All Races","Female","Female Breast","2012",27.4,30.5,28.9
"269","New Jersey",134.2,140.6,137.4,"7563","Incidence",4538032,"All Races","Female","Female Breast","2013",162.9,170.5,166.7
"270","New Jersey",21.7,24.3,23,"1356","Mortality",4538032,"All Races","Female","Female Breast","2013",28.3,31.5,29.9
"271","New Jersey",133.3,139.7,136.5,"7592","Incidence",4540537,"All Races","Female","Female Breast","2014",163.5,171,167.2
"272","New Jersey",20.3,22.8,21.5,"1280","Mortality",4540537,"All Races","Female","Female Breast","2014",26.7,29.8,28.2
"273","New Jersey",134.3,140.6,137.4,"7712","Incidence",4541567,"All Races","Female","Female Breast","2015",166,173.6,169.8
"274","New Jersey",19.8,22.2,21,"1272","Mortality",4541567,"All Races","Female","Female Breast","2015",26.5,29.6,28
"275","New Jersey",132.9,139.2,136,"7721","Incidence",4540927,"All Races","Female","Female Breast","2016",166.3,173.9,170
"276","New Jersey",19.9,22.3,21.1,"1289","Mortality",4540927,"All Races","Female","Female Breast","2016",26.9,30,28.4
"277","New Jersey",136,142.3,139.1,"7933","Incidence",4546951,"All Races","Female","Female Breast","2017",170.7,178.4,174.5
"278","New Jersey",18.9,21.2,20,"1239","Mortality",4546951,"All Races","Female","Female Breast","2017",25.8,28.8,27.2
"279","New Jersey",133.8,140.1,136.9,"7855","Incidence",4545338,"All Races","Female","Female Breast","2018",169,176.7,172.8
"280","New Jersey",19.5,21.9,20.7,"1290","Mortality",4545338,"All Races","Female","Female Breast","2018",26.9,30,28.4
"281","New Jersey",32.5,36,34.2,"1576","Incidence",4304271,"All Races","Female","Female Breast, <i>in situ</i>","1999",34.8,38.5,36.6
"282","New Jersey",32.3,35.7,33.9,"1589","Incidence",4340112,"All Races","Female","Female Breast, <i>in situ</i>","2000",34.8,38.5,36.6
"283","New Jersey",33.2,36.6,34.9,"1657","Incidence",4369932,"All Races","Female","Female Breast, <i>in situ</i>","2001",36.1,39.8,37.9
"284","New Jersey",33.8,37.2,35.4,"1703","Incidence",4398801,"All Races","Female","Female Breast, <i>in situ</i>","2002",36.9,40.6,38.7
"285","New Jersey",35.3,38.8,37,"1809","Incidence",4421964,"All Races","Female","Female Breast, <i>in situ</i>","2003",39,42.8,40.9
"286","New Jersey",34.7,38.1,36.3,"1791","Incidence",4436964,"All Races","Female","Female Breast, <i>in situ</i>","2004",38.5,42.3,40.4
"287","New Jersey",33.7,37.1,35.4,"1760","Incidence",4443545,"All Races","Female","Female Breast, <i>in situ</i>","2005",37.8,41.5,39.6
"288","New Jersey",37.7,41.2,39.4,"1982","Incidence",4448099,"All Races","Female","Female Breast, <i>in situ</i>","2006",42.6,46.6,44.6
"289","New Jersey",37.3,40.8,39,"1994","Incidence",4455148,"All Races","Female","Female Breast, <i>in situ</i>","2007",42.8,46.8,44.8
"290","New Jersey",40.2,43.8,42,"2163","Incidence",4469901,"All Races","Female","Female Breast, <i>in situ</i>","2008",46.4,50.5,48.4
"291","New Jersey",39.7,43.3,41.5,"2145","Incidence",4493506,"All Races","Female","Female Breast, <i>in situ</i>","2009",45.7,49.8,47.7
"292","New Jersey",40,43.6,41.8,"2193","Incidence",4515647,"All Races","Female","Female Breast, <i>in situ</i>","2010",46.6,50.6,48.6
"293","New Jersey",39.4,42.9,41.1,"2180","Incidence",4527433,"All Races","Female","Female Breast, <i>in situ</i>","2011",46.2,50.2,48.2
"294","New Jersey",39.4,42.9,41.1,"2201","Incidence",4534238,"All Races","Female","Female Breast, <i>in situ</i>","2012",46.5,50.6,48.5
"295","New Jersey",41.1,44.7,42.9,"2315","Incidence",4538032,"All Races","Female","Female Breast, <i>in situ</i>","2013",49,53.1,51
"296","New Jersey",39.9,43.5,41.7,"2252","Incidence",4540537,"All Races","Female","Female Breast, <i>in situ</i>","2014",47.6,51.7,49.6
"297","New Jersey",39.1,42.6,40.8,"2229","Incidence",4541567,"All Races","Female","Female Breast, <i>in situ</i>","2015",47.1,51.2,49.1
"298","New Jersey",38.6,42.1,40.3,"2218","Incidence",4540927,"All Races","Female","Female Breast, <i>in situ</i>","2016",46.8,50.9,48.8
"299","New Jersey",38.4,41.9,40.1,"2215","Incidence",4546951,"All Races","Female","Female Breast, <i>in situ</i>","2017",46.7,50.8,48.7
"300","New Jersey",40.4,44,42.2,"2320","Incidence",4545338,"All Races","Female","Female Breast, <i>in situ</i>","2018",49,53.2,51
"301","New Jersey",2.5,3.6,3,"131","Incidence",4304271,"All Races","Female","Hodgkin Lymphoma","1999",2.5,3.6,3
"302","New Jersey",0.3,0.7,0.5,"22","Mortality",4304271,"All Races","Female","Hodgkin Lymphoma","1999",0.3,0.8,0.5
"303","New Jersey",2.7,3.8,3.2,"137","Incidence",4340112,"All Races","Female","Hodgkin Lymphoma","2000",2.7,3.7,3.2
"304","New Jersey",0.4,0.8,0.6,"26","Mortality",4340112,"All Races","Female","Hodgkin Lymphoma","2000",0.4,0.9,0.6
"305","New Jersey",2.7,3.8,3.2,"142","Incidence",4369932,"All Races","Female","Hodgkin Lymphoma","2001",2.7,3.8,3.2
"306","New Jersey",0.3,0.7,0.5,"24","Mortality",4369932,"All Races","Female","Hodgkin Lymphoma","2001",0.4,0.8,0.5
"307","New Jersey",2.8,3.9,3.3,"143","Incidence",4398801,"All Races","Female","Hodgkin Lymphoma","2002",2.7,3.8,3.3
"308","New Jersey",0.3,0.7,0.5,"25","Mortality",4398801,"All Races","Female","Hodgkin Lymphoma","2002",0.4,0.8,0.6
"309","New Jersey",2.7,3.8,3.2,"142","Incidence",4421964,"All Races","Female","Hodgkin Lymphoma","2003",2.7,3.8,3.2
"310","New Jersey",0.3,0.7,0.5,"23","Mortality",4421964,"All Races","Female","Hodgkin Lymphoma","2003",0.3,0.8,0.5
"311","New Jersey",2.6,3.6,3.1,"137","Incidence",4436964,"All Races","Female","Hodgkin Lymphoma","2004",2.6,3.7,3.1
"312","New Jersey",0.3,0.7,0.4,"21","Mortality",4436964,"All Races","Female","Hodgkin Lymphoma","2004",0.3,0.7,0.5
"313","New Jersey",3,4.1,3.5,"155","Incidence",4443545,"All Races","Female","Hodgkin Lymphoma","2005",3,4.1,3.5
"314","New Jersey",0.2,0.6,0.4,"18","Mortality",4443545,"All Races","Female","Hodgkin Lymphoma","2005",0.2,0.6,0.4
"315","New Jersey",2.5,3.5,3,"134","Incidence",4448099,"All Races","Female","Hodgkin Lymphoma","2006",2.5,3.6,3
"316","New Jersey",0.3,0.7,0.5,"25","Mortality",4448099,"All Races","Female","Hodgkin Lymphoma","2006",0.4,0.8,0.6
"317","New Jersey",2.5,3.5,3,"132","Incidence",4455148,"All Races","Female","Hodgkin Lymphoma","2007",2.5,3.5,3
"318","New Jersey",0.3,0.7,0.5,"23","Mortality",4455148,"All Races","Female","Hodgkin Lymphoma","2007",0.3,0.8,0.5
"319","New Jersey",3,4.1,3.5,"156","Incidence",4469901,"All Races","Female","Hodgkin Lymphoma","2008",3,4.1,3.5
"320","New Jersey",0.1,0.4,0.2,"~","Mortality",4469901,"All Races","Female","Hodgkin Lymphoma","2008",0.1,0.4,0.2
"321","New Jersey",2.5,3.5,3,"131","Incidence",4493506,"All Races","Female","Hodgkin Lymphoma","2009",2.4,3.5,2.9
"322","New Jersey",0.1,0.4,0.3,"~","Mortality",4493506,"All Races","Female","Hodgkin Lymphoma","2009",0.2,0.5,0.3
"323","New Jersey",2.3,3.3,2.7,"126","Incidence",4515647,"All Races","Female","Hodgkin Lymphoma","2010",2.3,3.3,2.8
"324","New Jersey",0.1,0.4,0.2,"~","Mortality",4515647,"All Races","Female","Hodgkin Lymphoma","2010",0.1,0.4,0.2
"325","New Jersey",2.8,4,3.4,"151","Incidence",4527433,"All Races","Female","Hodgkin Lymphoma","2011",2.8,3.9,3.3
"326","New Jersey",0.3,0.7,0.4,"24","Mortality",4527433,"All Races","Female","Hodgkin Lymphoma","2011",0.3,0.8,0.5
"327","New Jersey",2.4,3.4,2.9,"133","Incidence",4534238,"All Races","Female","Hodgkin Lymphoma","2012",2.5,3.5,2.9
"328","New Jersey",0.1,0.5,0.3,"~","Mortality",4534238,"All Races","Female","Hodgkin Lymphoma","2012",0.2,0.5,0.3
"329","New Jersey",2.5,3.5,3,"133","Incidence",4538032,"All Races","Female","Hodgkin Lymphoma","2013",2.5,3.5,2.9
"330","New Jersey",0.1,0.4,0.2,"~","Mortality",4538032,"All Races","Female","Hodgkin Lymphoma","2013",0.1,0.4,0.2
"331","New Jersey",2,2.9,2.4,"109","Incidence",4540537,"All Races","Female","Hodgkin Lymphoma","2014",2,2.9,2.4
"332","New Jersey",0.1,0.3,0.2,"~","Mortality",4540537,"All Races","Female","Hodgkin Lymphoma","2014",0.1,0.3,0.2
"333","New Jersey",2.6,3.7,3.1,"139","Incidence",4541567,"All Races","Female","Hodgkin Lymphoma","2015",2.6,3.6,3.1
"334","New Jersey",0.1,0.4,0.2,"~","Mortality",4541567,"All Races","Female","Hodgkin Lymphoma","2015",0.1,0.4,0.2
"335","New Jersey",2.6,3.7,3.1,"145","Incidence",4540927,"All Races","Female","Hodgkin Lymphoma","2016",2.7,3.8,3.2
"336","New Jersey",0.1,0.4,0.2,"~","Mortality",4540927,"All Races","Female","Hodgkin Lymphoma","2016",0.2,0.5,0.3
"337","New Jersey",2.6,3.7,3.1,"138","Incidence",4546951,"All Races","Female","Hodgkin Lymphoma","2017",2.5,3.6,3
"338","New Jersey",0.1,0.3,0.1,"~","Mortality",4546951,"All Races","Female","Hodgkin Lymphoma","2017",0,0.3,0.1
"339","New Jersey",2.3,3.3,2.8,"126","Incidence",4545338,"All Races","Female","Hodgkin Lymphoma","2018",2.3,3.3,2.8
"340","New Jersey",0.1,0.4,0.3,"16","Mortality",4545338,"All Races","Female","Hodgkin Lymphoma","2018",0.2,0.6,0.4
"341","New Jersey",0.1,0.4,0.2,"~","Incidence",4304271,"All Races","Female","Kaposi Sarcoma","1999",0.1,0.5,0.3
"342","New Jersey",0.1,0.3,0.2,"~","Incidence",4340112,"All Races","Female","Kaposi Sarcoma","2000",0.1,0.4,0.2
"343","New Jersey",0.1,0.3,0.2,"~","Incidence",4369932,"All Races","Female","Kaposi Sarcoma","2001",0.1,0.4,0.2
"344","New Jersey",0,0.2,0.1,"~","Incidence",4398801,"All Races","Female","Kaposi Sarcoma","2002",0,0.3,0.1
"345","New Jersey",0.1,0.3,0.1,"~","Incidence",4421964,"All Races","Female","Kaposi Sarcoma","2003",0.1,0.3,0.2
"346","New Jersey",0,0.2,0.1,"~","Incidence",4436964,"All Races","Female","Kaposi Sarcoma","2004",0,0.3,0.1
"347","New Jersey",0,0.3,0.1,"~","Incidence",4443545,"All Races","Female","Kaposi Sarcoma","2005",0.1,0.3,0.2
"348","New Jersey",0.1,0.3,0.2,"~","Incidence",4448099,"All Races","Female","Kaposi Sarcoma","2006",0.1,0.4,0.2
"349","New Jersey",0.1,0.4,0.2,"~","Incidence",4455148,"All Races","Female","Kaposi Sarcoma","2007",0.2,0.5,0.3
"350","New Jersey",0.1,0.3,0.1,"~","Incidence",4469901,"All Races","Female","Kaposi Sarcoma","2008",0.1,0.3,0.2
"351","New Jersey",0.1,0.3,0.1,"~","Incidence",4493506,"All Races","Female","Kaposi Sarcoma","2009",0.1,0.4,0.2
"352","New Jersey",0.1,0.3,0.1,"~","Incidence",4515647,"All Races","Female","Kaposi Sarcoma","2010",0.1,0.4,0.2
"353","New Jersey",0.1,0.4,0.3,"~","Incidence",4527433,"All Races","Female","Kaposi Sarcoma","2011",0.2,0.5,0.3
"354","New Jersey",0.1,0.3,0.2,"~","Incidence",4534238,"All Races","Female","Kaposi Sarcoma","2012",0.1,0.3,0.2
"355","New Jersey",0,0.3,0.1,"~","Incidence",4538032,"All Races","Female","Kaposi Sarcoma","2013",0,0.3,0.1
"356","New Jersey",0,0.2,0.1,"~","Incidence",4540537,"All Races","Female","Kaposi Sarcoma","2014",0,0.3,0.1
"357","New Jersey",0,0.3,0.1,"~","Incidence",4541567,"All Races","Female","Kaposi Sarcoma","2015",0,0.3,0.1
"358","New Jersey",0,0.3,0.1,"~","Incidence",4540927,"All Races","Female","Kaposi Sarcoma","2016",0.1,0.3,0.2
"359","New Jersey",0,0.3,0.1,"~","Incidence",4546951,"All Races","Female","Kaposi Sarcoma","2017",0,0.3,0.1
"360","New Jersey",0,0.3,0.1,"~","Incidence",4545338,"All Races","Female","Kaposi Sarcoma","2018",0.1,0.3,0.2
"361","New Jersey",8.9,10.7,9.8,"479","Incidence",4304271,"All Races","Female","Kidney and Renal Pelvis","1999",10.2,12.2,11.1
"362","New Jersey",2.2,3.1,2.6,"132","Mortality",4304271,"All Races","Female","Kidney and Renal Pelvis","1999",2.6,3.6,3.1
"363","New Jersey",7.5,9.2,8.3,"412","Incidence",4340112,"All Races","Female","Kidney and Renal Pelvis","2000",8.6,10.5,9.5
"364","New Jersey",2.3,3.3,2.8,"142","Mortality",4340112,"All Races","Female","Kidney and Renal Pelvis","2000",2.8,3.9,3.3
"365","New Jersey",9.1,10.9,10,"494","Incidence",4369932,"All Races","Female","Kidney and Renal Pelvis","2001",10.3,12.3,11.3
"366","New Jersey",2.4,3.3,2.8,"146","Mortality",4369932,"All Races","Female","Kidney and Renal Pelvis","2001",2.8,3.9,3.3
"367","New Jersey",9.8,11.7,10.7,"536","Incidence",4398801,"All Races","Female","Kidney and Renal Pelvis","2002",11.2,13.3,12.2
"368","New Jersey",2.4,3.3,2.8,"146","Mortality",4398801,"All Races","Female","Kidney and Renal Pelvis","2002",2.8,3.9,3.3
"369","New Jersey",8.7,10.4,9.5,"485","Incidence",4421964,"All Races","Female","Kidney and Renal Pelvis","2003",10,12,11
"370","New Jersey",2.4,3.3,2.8,"155","Mortality",4421964,"All Races","Female","Kidney and Renal Pelvis","2003",3,4.1,3.5
"371","New Jersey",10.2,12,11.1,"564","Incidence",4436964,"All Races","Female","Kidney and Renal Pelvis","2004",11.7,13.8,12.7
